artifact_id,region_id,block_id,block_row,block_col,longitude,latitude,month,product_id,eligible_land_cell_days,valid_cell_days,detected_cell_days,native_rate_per_1000,support_fraction,observation_status,comparison_status,investigation_priority
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c047,44,47,93.64592,26.29167,2023-03,myd14a1_061_aqua,3100,2450,3,1.2245,0.790323,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c048,44,48,93.73887,26.29167,2023-03,myd14a1_061_aqua,3100,2499,10,4.0016,0.806129,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c049,44,49,93.83182,26.29167,2023-03,myd14a1_061_aqua,3100,2558,0,0.0,0.825161,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c050,44,50,93.92477,26.29167,2023-03,myd14a1_061_aqua,3100,2611,0,0.0,0.842258,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c051,44,51,94.01772,26.29167,2023-03,myd14a1_061_aqua,3100,2622,0,0.0,0.845806,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c052,44,52,94.11067,26.29167,2023-03,myd14a1_061_aqua,3100,2654,1,0.3768,0.856129,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c053,44,53,94.20362,26.29167,2023-03,myd14a1_061_aqua,3100,2697,4,1.4831,0.87,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c054,44,54,94.29656,26.29167,2023-03,myd14a1_061_aqua,3100,2778,32,11.5191,0.896129,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c055,44,55,94.38951,26.29167,2023-03,myd14a1_061_aqua,3100,2674,15,5.6096,0.862581,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c056,44,56,94.48246,26.29167,2023-03,myd14a1_061_aqua,3100,2608,5,1.9172,0.84129,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c057,44,57,94.57541,26.29167,2023-03,myd14a1_061_aqua,3100,2659,5,1.8804,0.857742,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c058,44,58,94.66836,26.29167,2023-03,myd14a1_061_aqua,3100,2684,2,0.7452,0.865806,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c059,44,59,94.76131,26.29167,2023-03,myd14a1_061_aqua,3100,2591,3,1.1579,0.835806,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c060,44,60,94.85426,26.29167,2023-03,myd14a1_061_aqua,3100,2496,0,0.0,0.805161,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c061,44,61,94.94721,26.29167,2023-03,myd14a1_061_aqua,3100,2418,0,0.0,0.78,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c062,44,62,95.04016,26.29167,2023-03,myd14a1_061_aqua,3100,2348,0,0.0,0.757419,available,calibration_not_released,unavailable
art_science_aoi_sample_202303_r2_12de5b9c94a1,region_ne_india_myanmar_candidate_r2,h26v06_r044_c063,44,63,95.1331,26.29167,2023-03,myd14a1_061_aqua,3100,2299,9,3.9147,0.741613,available,calibration_not_released,unavailable
