latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-2.22642,110.41582,345.67,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,296.19,9.7,D
-2.22883,110.39953,335.81,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,294.13,4.14,D
-2.24919,110.26203,330.29,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.56,9.02,D
-2.25002,110.25645,340.38,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,293.42,5.29,D
-2.25747,110.20615,333.06,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.54,7.39,D
0.48282,127.99478,335.53,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,302.27,6.43,D
0.48219,127.99079,335.53,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,302.22,6.43,D
-2.25166,110.21104,335.07,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.63,11.01,D
-2.59759,107.85371,338.66,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,293.57,11.18,D
-2.59819,107.84959,356.98,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,294.11,11.18,D
0.48733,127.98553,335.39,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,301.33,7.48,D
-2.10444,111.17394,340.19,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,289.86,3.29,D
-2.18825,110.60671,332.44,0.58,0.52,2026-09-18,0546,N,nominal,2.0NRT,294.69,5.51,D
-2.23843,110.23194,335.97,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.07,9.82,D
-2.093,111.18724,340.81,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,293.5,12.42,D
-2.0937,111.18254,336.54,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,291.99,8.86,D
-2.75793,106.61626,333.74,0.55,0.68,2026-09-18,0546,N,nominal,2.0NRT,291.9,7.68,D
-2.217,110.2746,341.13,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.42,16.67,D
-2.23501,110.15106,335.33,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.64,8.47,D
-2.07519,111.17953,345.83,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,292.47,8.99,D
-2.19593,110.35007,331.26,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,293.02,6.27,D
-2.09447,111.18564,354.08,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,293.26,9.51,D
-2.24173,110.23723,331.42,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,293.74,14.76,D
-2.08987,111.18479,335.42,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,291.64,9.51,D
-2.59877,107.85199,367,0.45,0.63,2026-09-18,0546,N,high,2.0NRT,295.17,20.13,D
0.48352,128.00438,331.6,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,299.58,4.89,D
0.48294,128.00053,328.22,0.45,0.63,2026-09-18,0546,N,low,2.0NRT,299.93,4.89,D
0.48234,127.99661,331.38,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,301.11,6.45,D
0.48175,127.99271,337.26,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,302.65,6.45,D
-2.23093,110.24142,339.12,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.08,6.39,D
-2.5994,107.8479,340.55,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,292.87,10.52,D
0.48695,127.98757,335.4,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,301.61,8.8,D
-1.30809,116.19132,330.47,0.41,0.37,2026-09-18,0546,N,nominal,2.0NRT,300.72,2.31,D
-2.2208,110.27429,340.75,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.28,10.52,D
-1.3058,116.18344,337.14,0.41,0.37,2026-09-18,0546,N,nominal,2.0NRT,301.24,6.03,D
-2.07673,111.1778,342.48,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,292.54,7.61,D
-2.2348,110.15026,336.62,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.95,5.45,D
-1.30067,116.19402,335.18,0.41,0.37,2026-09-18,0546,N,nominal,2.0NRT,299.95,3.68,D
-2.07207,111.1773,331.36,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,292.82,7.61,D
-2.0666,111.18205,337.99,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,291.58,6.27,D
-2.19422,110.34884,344.28,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,293.62,10.76,D
-2.76186,106.61621,340.08,0.55,0.68,2026-09-18,0546,N,nominal,2.0NRT,291.79,4.6,D
-2.19013,110.34267,348.31,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,296.8,41.64,D
-2.19096,110.33724,333.73,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,294.4,41.64,D
-2.20017,110.27691,343.66,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,294.6,10.98,D
-2.20102,110.27138,340.94,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.24,10.98,D
-2.21809,110.15946,330.56,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,293.31,5.05,D
-2.21053,110.17564,367,0.62,0.54,2026-09-18,0546,N,high,2.0NRT,297.35,19.53,D
-1.27918,116.26583,331.28,0.41,0.37,2026-09-18,0546,N,low,2.0NRT,302.75,5.14,D
-2.2114,110.16998,335.72,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.93,19.53,D
-2.21311,110.15872,346.46,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,296.5,37.84,D
-2.21397,110.15305,343.21,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,297.05,16.93,D
-2.20556,110.17489,367,0.62,0.54,2026-09-18,0546,N,high,2.0NRT,297.7,19.53,D
0.50876,127.89614,334.99,0.44,0.63,2026-09-18,0546,N,nominal,2.0NRT,301.66,6.45,D
-2.19534,110.24213,355.33,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,292.4,14.96,D
-2.2047,110.18054,352.65,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.99,30.93,D
-2.20641,110.16926,345.56,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.51,19.53,D
-2.20898,110.15233,346.66,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.98,16.93,D
-2.15974,110.44362,334.02,0.59,0.53,2026-09-18,0546,N,nominal,2.0NRT,295.55,6.18,D
-2.18283,110.29127,340.59,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,295.04,9.89,D
-2.19972,110.17979,339.57,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.16,10.98,D
-2.20143,110.16853,344.05,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.78,13.65,D
-2.21002,110.11183,331.48,0.63,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.65,4.92,D
-2.06467,111.03854,348.51,0.54,0.51,2026-09-18,0546,N,nominal,2.0NRT,285.03,19.54,D
-2.20502,110.11109,330.45,0.63,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.99,4.92,D
-2.05205,111.0904,343.54,0.54,0.5,2026-09-18,0546,N,nominal,2.0NRT,290.4,6.26,D
-2.05934,111.04215,350.69,0.54,0.51,2026-09-18,0546,N,nominal,2.0NRT,285.45,11.41,D
-2.01355,111.31393,342.34,0.52,0.5,2026-09-18,0546,N,nominal,2.0NRT,293.42,9.56,D
-2.04233,111.12326,331.2,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,291.64,4.21,D
-2.04735,111.08999,334,0.54,0.5,2026-09-18,0546,N,nominal,2.0NRT,288.16,6.26,D
-2.15649,110.36566,348.17,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,295.12,14.85,D
-2.02543,111.20387,339.51,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,294.82,4.85,D
-2.03551,111.13692,331.72,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,293.77,7.88,D
-2.03767,111.12261,353.97,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,292.29,23.37,D
-2.15158,110.36496,338.98,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,295.45,11.46,D
-2.14667,110.36425,345.12,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,294.7,11.46,D
-2.18075,110.13661,331.7,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,293.97,3.47,D
-2.15651,110.26474,341.63,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.42,12.57,D
-2.17491,110.14152,341.14,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.06,11.36,D
-2.17576,110.13586,345.16,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.16,11.87,D
-2.15157,110.26398,367,0.61,0.54,2026-09-18,0546,N,high,2.0NRT,297.74,12.57,D
0.6253,128.33546,335.63,0.48,0.65,2026-09-18,0546,N,nominal,2.0NRT,294.18,4.96,D
-2.15075,110.26952,337.92,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,295.83,12.57,D
-2.1524,110.25844,347.4,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,296.72,17.82,D
-2.15818,110.21962,347.89,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.55,10.78,D
0.63137,128.33508,331.35,0.48,0.65,2026-09-18,0546,N,nominal,2.0NRT,293.33,5.7,D
-2.00552,111.21068,349.66,0.52,0.5,2026-09-18,0546,N,nominal,2.0NRT,296.27,12.58,D
-2.09377,110.61855,347.76,0.58,0.52,2026-09-18,0546,N,nominal,2.0NRT,294.32,14.59,D
-2.1458,110.26878,346.39,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,296.37,16.01,D
-2.15322,110.21888,354.19,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,293.97,14.32,D
-2.15989,110.17399,333.13,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,291.31,9.82,D
-2.01724,111.10019,341.71,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,294.7,77.33,D
-2.01404,111.08973,333.05,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,289.63,7.24,D
0.58961,127.95601,332.75,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,298.74,4.57,D
-1.25143,116.12636,334.71,0.41,0.37,2026-09-18,0546,N,nominal,2.0NRT,300.08,4.27,D
0.60206,127.95908,351.65,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,300.57,8.53,D
0.60146,127.95536,349.71,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,300.23,8.53,D
0.60085,127.95153,340.88,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,297.84,6.11,D
-1.248,116.12585,336.69,0.41,0.37,2026-09-18,0546,N,nominal,2.0NRT,301.43,4.27,D
-1.99367,111.13096,338.21,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,290.08,5.07,D
-1.99438,111.12614,335.48,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,289.94,5.07,D
-2.09307,110.45583,333.94,0.59,0.53,2026-09-18,0546,N,nominal,2.0NRT,297.25,3.59,D
-2.12599,110.23175,343.27,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,293.28,6.43,D
0.6092,127.96639,355.5,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,299.57,6.32,D
0.6086,127.96264,339.3,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,298.35,6.32,D
0.608,127.95887,335.69,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,298.4,4.17,D
0.60739,127.95506,334.33,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,298.82,4.17,D
0.60677,127.95113,342.74,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,298.54,6.37,D
0.6055,127.94318,339.64,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,298.16,2.73,D
-1.98904,111.1302,341.33,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,290.04,10.18,D
-1.98974,111.12541,342.85,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,290.09,10.18,D
0.61449,127.96207,343.04,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,298.34,6.32,D
0.61391,127.9584,332.86,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,297.66,4.17,D
-1.96785,111.21001,340.66,0.52,0.5,2026-09-18,0546,N,nominal,2.0NRT,293.98,8.24,D
-2.10949,110.2407,334.34,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.7,16.54,D
-1.98066,111.09009,335.73,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,290.76,6.33,D
-2.10454,110.23998,343.49,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.69,16.54,D
-2.10535,110.23441,352.54,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.43,16.54,D
-1.1107,116.91855,345.01,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,300.72,7.39,D
-1.08947,116.97942,334.19,0.39,0.36,2026-09-18,0546,N,low,2.0NRT,306.07,2.94,D
-1.99168,111.12758,353.85,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,291.22,24.5,D
-2.09626,110.45374,333.68,0.59,0.53,2026-09-18,0546,N,nominal,2.0NRT,296.59,3.55,D
-2.126,110.22936,339.16,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,293.46,12.24,D
-2.14072,110.13419,332.49,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,292.98,6.75,D
-2.89082,105.24943,330.2,0.69,0.74,2026-09-18,0546,N,nominal,2.0NRT,288.6,5.33,D
-1.96913,111.21202,351.06,0.52,0.5,2026-09-18,0546,N,nominal,2.0NRT,294.23,10.82,D
-2.13661,110.12779,333.09,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,293.69,6.75,D
-1.9836,111.08757,333.78,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,290.76,7.1,D
0.60078,127.95851,348.48,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,299.78,6.72,D
0.60023,127.95486,348.98,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,299.81,6.72,D
-2.10942,110.23833,343.61,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.2,10.74,D
0.60789,127.96597,367,0.45,0.63,2026-09-18,0546,N,high,2.0NRT,299.85,7.05,D
-2.10447,110.23762,367,0.61,0.54,2026-09-18,0546,N,high,2.0NRT,295,34.84,D
0.60731,127.96217,334.05,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,297.97,7.05,D
0.60673,127.95837,335.01,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,298.77,5.67,D
0.60615,127.95454,340.85,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,299.05,5.67,D
0.60555,127.95061,338.88,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,298.1,7.09,D
0.60435,127.9427,338.84,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,298.2,3.17,D
-2.10532,110.23206,340.79,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,293.97,8.34,D
-1.67143,113.0295,367,0.39,0.44,2026-09-18,0546,N,high,2.0NRT,303.6,157.88,D
0.61321,127.96167,340.54,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,298.63,7.05,D
0.61264,127.95795,338.67,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,298.46,5.67,D
-2.11061,110.16434,337.01,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.31,39.45,D
-2.11147,110.15872,351.39,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,300.46,39.45,D
0.61951,127.88603,367,0.45,0.63,2026-09-18,0546,N,high,2.0NRT,299.69,11.41,D
0.62011,127.88995,343.95,0.45,0.63,2026-09-18,0546,N,nominal,2.0NRT,297.15,11.41,D
-2.06465,110.36652,335.66,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,298.31,5.69,D
-2.06547,110.3611,336.57,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,297.1,5.48,D
-1.03658,117.07895,336.8,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,301.85,3.05,D
-2.05892,110.37123,334.98,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,299.24,5.69,D
-2.05402,110.3705,333.99,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,297.91,4.86,D
-2.07653,110.188,340.12,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.69,8.96,D
-2.07737,110.1824,342.45,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.42,12.29,D
-2.82418,105.17522,347.11,0.69,0.74,2026-09-18,0546,N,nominal,2.0NRT,286.92,7.25,D
-1.05708,116.87743,346.99,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,302.08,13.04,D
-1.05762,116.87389,338.58,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,301.66,13.04,D
-1.05373,116.87693,352.26,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,306.49,13.04,D
-1.05427,116.87339,338.12,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,301.72,13.04,D
-2.05166,110.21857,351.63,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,296.71,13.39,D
-1.00892,117.10338,332.68,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,299.09,1.73,D
-2.03601,110.28964,346.43,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,296.45,19.82,D
-2.0467,110.21788,337.58,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,297,12.71,D
-1.00398,117.11335,335.8,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,300.57,3.7,D
-1.00452,117.10986,335.23,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,300.65,3.7,D
-1.02585,116.96982,332.49,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,299.52,3.27,D
-2.03599,110.25589,345.54,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,295.7,24.34,D
-2.03681,110.25037,348.46,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,300.22,24.34,D
-1.00118,117.10936,339.32,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,300.8,7.4,D
-2.03187,110.24961,345.17,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,295.06,16.51,D
-1.00262,117.07741,341.08,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,304.32,18.51,D
-1.03467,116.86684,332.83,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,300.19,3.26,D
-1.02757,116.89098,336.12,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,303.78,4.87,D
-1.95279,110.71686,341.13,0.57,0.52,2026-09-18,0546,N,nominal,2.0NRT,291.15,7.25,D
-2.03018,110.1926,341.13,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,299.26,36.68,D
-2.0138,110.26954,332.18,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,294.89,4.48,D
-1.84612,111.37452,367,0.51,0.49,2026-09-18,0546,N,high,2.0NRT,296.36,20.33,D
-0.98395,117.11033,336.28,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,303.01,2.38,D
-1.95304,110.71431,333.94,0.57,0.52,2026-09-18,0546,N,nominal,2.0NRT,291.05,4.78,D
-1.8453,111.37593,343.81,0.51,0.49,2026-09-18,0546,N,nominal,2.0NRT,295.31,15.64,D
-1.84601,111.37138,340.9,0.51,0.49,2026-09-18,0546,N,nominal,2.0NRT,294.12,6.32,D
-2.02869,110.19592,343.41,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,298.74,26.68,D
-2.01429,110.25613,335.69,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,295.85,3.75,D
-1.8521,111.21094,332.52,0.52,0.5,2026-09-18,0546,N,nominal,2.0NRT,294.61,2.32,D
-0.92312,117.179,332.45,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,298.99,3.04,D
-1.97461,110.31762,336.03,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,293.18,7.57,D
-1.99398,110.19086,334.55,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.68,6.07,D
-1.99569,110.1797,340.16,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,296.89,12.24,D
-1.98576,110.17827,367,0.62,0.54,2026-09-18,0546,N,high,2.0NRT,298.92,16.34,D
-0.91364,117.17403,346.77,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,300.57,6.4,D
-1.98079,110.17758,343.72,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,296.52,16.34,D
-1.89613,110.60575,346.87,0.57,0.52,2026-09-18,0546,N,nominal,2.0NRT,294.61,35.59,D
-1.95095,110.20746,332.93,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.36,6.35,D
-1.9543,110.18515,338.98,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,296.03,7.04,D
-1.94934,110.18439,340.84,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.78,7.04,D
-1.94355,110.18924,330.72,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.73,3.43,D
-2.50027,106.42624,340.72,0.57,0.69,2026-09-18,0546,N,nominal,2.0NRT,292.39,7.48,D
-1.92456,110.18072,344.02,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.08,13.87,D
-1.37244,113.86344,367,0.52,0.42,2026-09-18,0546,N,high,2.0NRT,325.81,294.12,D
-0.86377,117.18788,331.93,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,299.01,1.43,D
-0.86536,117.17743,342.02,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,299.42,3.06,D
-0.92774,116.76696,335.94,0.39,0.37,2026-09-18,0546,N,nominal,2.0NRT,300.62,2.5,D
-1.90478,110.21197,351.47,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.72,14.12,D
-0.86043,117.18737,347.18,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,300.21,7.99,D
-0.86096,117.18389,330.61,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,299.64,5.16,D
-0.86149,117.1804,342.33,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,300.12,5.16,D
-0.85816,117.1799,333.31,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,299.32,5.16,D
-0.85869,117.17643,348.02,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,298.87,79.93,D
-0.89161,116.95985,337.22,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,302.87,3.58,D
-1.86658,110.58263,338.76,0.58,0.52,2026-09-18,0546,N,nominal,2.0NRT,292.68,6.67,D
-1.92373,110.18378,341.63,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.11,8.11,D
-2.50006,106.42287,343.12,0.56,0.69,2026-09-18,0546,N,nominal,2.0NRT,292.79,8.81,D
-0.99871,116.09513,334.59,0.41,0.37,2026-09-18,0546,N,nominal,2.0NRT,298.84,2.99,D
-1.90457,110.20943,342.23,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,296.48,11.49,D
-0.85544,116.96076,330.22,0.39,0.36,2026-09-18,0546,N,low,2.0NRT,302.57,3.23,D
-1.88888,110.21284,330.48,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,294.32,9.03,D
-1.89568,110.1685,339.61,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,293.42,9.24,D
-1.89073,110.16776,348.75,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.75,27.51,D
-1.89158,110.16218,333.44,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.61,7.78,D
-1.87144,110.26088,342,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,296.1,7.05,D
-1.88492,110.17256,341.48,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,293.88,27.51,D
-1.88578,110.167,344.51,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.03,27.51,D
-1.88663,110.16142,342.25,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,291.37,7.78,D
-1.88764,110.12145,338.86,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,297.2,8.95,D
-2.47734,106.22586,352.18,0.58,0.7,2026-09-18,0546,N,nominal,2.0NRT,291.13,14.34,D
-0.81573,117.10851,333.75,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,299.84,4.09,D
-0.84515,116.91615,336.03,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,302.71,6.56,D
-1.77529,110.79493,335.21,0.55,0.51,2026-09-18,0546,N,nominal,2.0NRT,289.62,5.36,D
-1.85584,110.26414,356.01,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,295.84,19.08,D
-1.8667,110.19248,333.9,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,296.84,7.44,D
-1.86922,110.17587,337.38,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,293.29,6.25,D
-1.85672,110.22503,367,0.61,0.53,2026-09-18,0546,N,high,2.0NRT,295.8,19.29,D
-1.85092,110.26341,340.81,0.6,0.53,2026-09-18,0546,N,nominal,2.0NRT,294.21,19.08,D
-1.85174,110.25795,341.82,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,295.75,18.19,D
-1.86176,110.19176,345.44,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,297.85,7.44,D
-1.85013,110.2353,335.48,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,295.55,11.68,D
-1.84271,110.25105,337.86,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,296.01,8.9,D
-1.84936,110.20693,334.62,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,296.06,5.43,D
-1.84608,110.19511,341.04,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,298.02,8.4,D
-1.84113,110.19439,338.15,0.61,0.54,2026-09-18,0546,N,nominal,2.0NRT,297.74,8.4,D
-2.44504,105.94769,331.11,0.61,0.71,2026-09-18,0546,N,nominal,2.0NRT,285.45,6.35,D
-1.81885,110.13995,334.13,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.33,4.08,D
-1.83132,110.02075,342.45,0.63,0.54,2026-09-18,0546,N,nominal,2.0NRT,296.6,13.54,D
-1.78439,110.23688,343.37,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,298.99,9.49,D
-1.80309,110.10895,341.76,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,295.58,12.62,D
-1.80391,110.10336,335.59,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,293.4,5.98,D
-1.81797,110.13876,334.22,0.62,0.54,2026-09-18,0546,N,nominal,2.0NRT,294.84,6.68,D
-1.83134,110.01982,343.9,0.63,0.54,2026-09-18,0546,N,nominal,2.0NRT,296.77,9.31,D
-0.73774,117.04311,334.29,0.39,0.36,2026-09-18,0546,N,nominal,2.0NRT,303.87,2.56,D
-1.78769,110.23624,330.26,0.61,0.53,2026-09-18,0546,N,nominal,2.0NRT,296.96,5.85,D
-1.65413,111.07006,339.93,0.53,0.5,2026-09-18,0546,N,nominal,2.0NRT,294.92,12.5,D
