latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-3.38046,134.83847,325.66,1.24,1.11,2026-09-17,0654,A,59,6.1NRT,299.11,22.23,D
-3.64151,133.10364,312.7,1.03,1.01,2026-09-17,0654,A,48,6.1NRT,297.84,6.57,D
-3.63264,133.10233,310.38,1.03,1.01,2026-09-17,0654,A,33,6.1NRT,295.45,4.87,D
-3.35793,134.82861,323.46,1.24,1.11,2026-09-17,0654,A,58,6.1NRT,298.76,19.18,D
-3.61425,132.96495,327.12,1.02,1.01,2026-09-17,0654,A,57,6.1NRT,300.04,16.7,D
-3.61556,132.95604,328.73,1.02,1.01,2026-09-17,0654,A,43,6.1NRT,300.25,18.42,D
-3.60804,132.9458,321.19,1.02,1.01,2026-09-17,0654,A,54,6.1NRT,298.8,11.89,D
-3.60936,132.9369,314.5,1.02,1.01,2026-09-17,0654,A,29,6.1NRT,298.02,6.75,D
-3.52753,132.99191,311.68,1.03,1.01,2026-09-17,0654,A,57,6.1NRT,298.26,5.36,D
-3.49793,133.06989,320.47,1.03,1.01,2026-09-17,0654,A,55,6.1NRT,298.72,12.44,D
-3.49926,133.0609,320.3,1.03,1.01,2026-09-17,0654,A,59,6.1NRT,298.41,12.01,D
-3.49876,132.94202,315.7,1.02,1.01,2026-09-17,0654,A,50,6.1NRT,298.02,8.98,D
-3.40962,132.97676,322.99,1.03,1.01,2026-09-17,0654,A,53,6.1NRT,297.43,14.59,D
-3.38794,133.00096,319.1,1.03,1.01,2026-09-17,0654,A,37,6.1NRT,297.85,10.7,D
-3.11203,134.55659,316.49,1.2,1.09,2026-09-17,0654,A,68,6.1NRT,299.67,12.39,D
-3.04962,133.66409,309.91,1.09,1.04,2026-09-17,0654,A,42,6.1NRT,294.72,5.47,D
-3.4578,130.70461,312.38,1.05,1.02,2026-09-17,0654,A,39,6.1NRT,299.57,6.09,D
-3.45913,130.69548,312.88,1.05,1.02,2026-09-17,0654,A,36,6.1NRT,300.76,6.67,D
-3.45018,130.69414,315.74,1.05,1.02,2026-09-17,0654,A,64,6.1NRT,299.72,9.11,D
-2.92925,133.91235,322.76,1.12,1.05,2026-09-17,0654,A,41,6.1NRT,280.44,19.45,D
-2.92,133.91125,328.02,1.12,1.05,2026-09-17,0654,A,39,6.1NRT,278.12,25.28,D
-2.98445,133.47514,310.44,1.07,1.03,2026-09-17,0654,A,61,6.1NRT,289.94,6.57,D
-2.91076,133.91011,343.17,1.12,1.05,2026-09-17,0654,A,92,6.1NRT,280.22,53.2,D
-2.98564,133.3428,313.08,1.06,1.03,2026-09-17,0654,A,64,6.1NRT,291.53,7.94,D
-2.95853,133.09042,322.92,1.04,1.02,2026-09-17,0654,A,46,6.1NRT,304.08,12.77,D
-2.94829,133.09814,341.57,1.04,1.02,2026-09-17,0654,A,91,6.1NRT,303.73,38.13,D
-2.94963,133.0891,327.94,1.04,1.02,2026-09-17,0654,A,64,6.1NRT,304.82,17.13,D
-2.93938,133.09682,323.28,1.04,1.02,2026-09-17,0654,A,65,6.1NRT,302.52,12.01,D
-2.94072,133.08777,318.57,1.04,1.02,2026-09-17,0654,A,19,6.1NRT,303.64,7.15,D
-2.91753,133.1214,319,1.04,1.02,2026-09-17,0654,A,65,6.1NRT,300.62,9.71,D
-2.90862,133.12009,317.82,1.04,1.02,2026-09-17,0654,A,55,6.1NRT,299.85,8.85,D
-2.90997,133.11102,348.48,1.04,1.02,2026-09-17,0654,A,95,6.1NRT,304.25,55.23,D
-3.28469,130.49855,317.63,1.07,1.03,2026-09-17,0654,A,64,6.1NRT,298.13,12.7,D
24.92088,121.17894,315.67,1.49,1.2,2026-09-17,0701,A,39,6.1NRT,298.37,9.02,D
24.92873,121.16251,316.93,1.49,1.21,2026-09-17,0701,A,63,6.1NRT,297.8,11.15,D
26.31067,119.25248,311.91,1.89,1.34,2026-09-17,0703,A,66,6.1NRT,294.01,20.6,D
26.31749,119.24511,308.25,1.89,1.34,2026-09-17,0703,A,57,6.1NRT,294.02,14.19,D
27.05624,120.24276,314.72,1.56,1.23,2026-09-17,0703,A,53,6.1NRT,297.68,15.49,D
27.17248,120.36326,315.65,1.52,1.22,2026-09-17,0703,A,62,6.1NRT,298.39,15.2,D
27.50977,119.68842,308.46,1.66,1.27,2026-09-17,0703,A,31,6.1NRT,295.63,9.33,D
27.49951,119.68579,308.34,1.66,1.27,2026-09-17,0703,A,33,6.1NRT,295.59,9.28,D
28.03437,119.19128,312.57,1.75,1.3,2026-09-17,0703,A,67,6.1NRT,297.22,16.27,D
27.58745,116.26556,309.94,2.88,1.62,2026-09-17,0703,A,61,6.1NRT,291.59,22.06,D
28.65271,119.38065,313.72,1.65,1.26,2026-09-17,0703,A,51,6.1NRT,298.11,14.81,D
28.65429,119.37335,314.23,1.65,1.26,2026-09-17,0703,A,46,6.1NRT,298.81,15.1,D
28.67358,118.99199,319.21,1.75,1.3,2026-09-17,0703,A,75,6.1NRT,293.1,31.91,D
28.67042,118.97529,309.05,1.76,1.3,2026-09-17,0703,A,57,6.1NRT,292.77,13.82,D
28.67215,118.98742,323.98,1.75,1.3,2026-09-17,0703,A,80,6.1NRT,293.25,40.76,D
23.64266,101.96005,317.51,1.01,1,2026-09-17,0839,A,74,6.1NRT,299.56,7.19,D
24.88236,101.89649,311.12,1.02,1.01,2026-09-17,0841,A,66,6.1NRT,297.35,5.25,D
27.72232,102.21825,316.48,1.09,1.04,2026-09-17,0841,A,70,6.1NRT,296.31,9.32,D
27.72087,102.20744,339.19,1.09,1.04,2026-09-17,0841,A,91,6.1NRT,296.09,40.43,D
13.27272,109.16084,328.29,1.86,1.33,2026-09-17,0837,A,81,6.1NRT,290.38,49.39,D
13.29168,109.1247,318.01,1.85,1.33,2026-09-17,0837,A,20,6.1NRT,290.41,23.94,D
13.64934,109.05181,318.83,1.85,1.33,2026-09-17,0837,A,51,6.1NRT,290.55,28.83,D
13.74138,109.07806,323.8,1.87,1.34,2026-09-17,0837,A,77,6.1NRT,292.76,40.64,D
13.04014,101.07226,316.05,1.21,1.09,2026-09-17,0837,A,31,6.1NRT,290.99,8.18,D
13.03845,101.06151,316.06,1.21,1.09,2026-09-17,0837,A,58,6.1NRT,291.36,8.45,D
14.32455,108.96332,321.71,1.87,1.34,2026-09-17,0837,A,74,6.1NRT,293.06,34.67,D
15.18611,100.07372,313.61,1.29,1.13,2026-09-17,0839,A,37,6.1NRT,283.63,12.35,D
15.24094,93.20966,310.65,4.25,1.91,2026-09-17,0839,A,0,6.1NRT,287.96,57.83,D
-7.82926,111.57614,317.57,1.31,1.13,2026-09-17,0833,A,66,6.1NRT,299.62,10.66,D
-7.90953,111.04655,318.28,1.21,1.09,2026-09-17,0833,A,67,6.1NRT,300.1,10.03,D
-7.66377,110.65179,314.3,1.16,1.07,2026-09-17,0833,A,57,6.1NRT,299.66,5.74,D
-7.3342,111.59803,321.3,1.33,1.14,2026-09-17,0833,A,72,6.1NRT,303.67,11.01,D
-7.30239,111.47486,332.52,1.31,1.13,2026-09-17,0833,A,84,6.1NRT,298.94,35.16,D
-7.42332,107.10415,312.72,1.04,1.02,2026-09-17,0833,A,66,6.1NRT,298.03,5.68,D
-6.89475,109.31693,320.89,1.04,1.02,2026-09-17,0833,A,73,6.1NRT,301.19,11.06,D
-6.89712,108.67914,314.54,1.01,1,2026-09-17,0833,A,64,6.1NRT,299.18,4.56,D
-6.5975,108.20528,353.59,1,1,2026-09-17,0833,A,97,6.1NRT,302.9,59.89,D
-6.59879,108.19653,322.64,1,1,2026-09-17,0833,A,76,6.1NRT,301.94,9.72,D
-6.8766,106.16022,313.52,1.11,1.05,2026-09-17,0833,A,50,6.1NRT,296.3,8.81,D
-6.10324,105.42831,314.4,1.19,1.08,2026-09-17,0833,A,56,6.1NRT,301.6,10.47,D
-6.10474,105.41784,328.88,1.19,1.09,2026-09-17,0833,A,82,6.1NRT,306.31,29.47,D
-4.77964,105.84165,343.86,1.1,1.05,2026-09-17,0833,A,92,6.1NRT,297.75,52.25,D
-4.78104,105.83208,323.32,1.1,1.05,2026-09-17,0833,A,75,6.1NRT,296.61,18.81,D
-4.64258,105.76694,338.46,1.1,1.05,2026-09-17,0833,A,88,6.1NRT,298.98,39.84,D
-4.54202,105.75554,316.1,1.1,1.05,2026-09-17,0835,A,42,6.1NRT,297.68,8.02,D
-4.53393,105.75853,317.27,1.1,1.05,2026-09-17,0835,A,63,6.1NRT,297.06,9.74,D
-3.24839,113.99254,313.16,2.39,1.49,2026-09-17,0835,A,47,6.1NRT,292.88,20.34,D
-3.25461,113.86822,325.23,2.33,1.48,2026-09-17,0835,A,78,6.1NRT,294.95,57.9,D
-3.24174,113.86621,325.74,2.33,1.48,2026-09-17,0835,A,62,6.1NRT,294.33,53.12,D
-3.22887,113.86421,341.99,2.33,1.48,2026-09-17,0835,A,91,6.1NRT,293.59,128.37,D
-4.44333,105.80397,318.61,1.1,1.04,2026-09-17,0835,A,66,6.1NRT,299.21,8.82,D
-3.23905,113.87924,349.46,2.34,1.48,2026-09-17,0835,A,95,6.1NRT,295.24,180.5,D
-4.52542,105.1848,319.25,1.17,1.08,2026-09-17,0835,A,66,6.1NRT,298.31,10.45,D
-3.22922,113.85701,322.09,2.33,1.48,2026-09-17,0835,A,46,6.1NRT,293.29,37.75,D
-4.45859,105.2478,314.83,1.16,1.07,2026-09-17,0835,A,57,6.1NRT,296.01,6.03,D
-4.51679,104.84201,323.23,1.23,1.1,2026-09-17,0835,A,75,6.1NRT,298.95,16.66,D
-4.55544,104.50114,318.73,1.29,1.13,2026-09-17,0835,A,66,6.1NRT,297.23,13.81,D
-4.55704,104.48987,317.09,1.29,1.13,2026-09-17,0835,A,64,6.1NRT,296.5,11.3,D
-3.43551,111.96571,319.86,1.63,1.26,2026-09-17,0835,A,72,6.1NRT,292.47,26.89,D
-4.44928,105.11072,319.46,1.18,1.08,2026-09-17,0835,A,69,6.1NRT,298.97,11.3,D
-3.43484,111.95981,323.21,1.63,1.26,2026-09-17,0835,A,56,6.1NRT,292.17,31.11,D
-4.42194,105.13264,321.05,1.18,1.08,2026-09-17,0835,A,68,6.1NRT,298.01,13.02,D
-4.42343,105.12241,320.61,1.18,1.08,2026-09-17,0835,A,62,6.1NRT,297.33,11.87,D
-3.28073,112.59698,321.1,1.84,1.33,2026-09-17,0835,A,74,6.1NRT,292.42,33.63,D
-4.32917,105.37718,325.6,1.14,1.07,2026-09-17,0835,A,77,6.1NRT,296.91,19.6,D
-4.3306,105.36722,319.62,1.14,1.07,2026-09-17,0835,A,69,6.1NRT,296.97,12.23,D
-3.2584,112.44172,315.64,1.79,1.31,2026-09-17,0835,A,68,6.1NRT,278.76,26.25,D
-3.12666,112.68175,320.7,1.88,1.34,2026-09-17,0835,A,45,6.1NRT,296.33,26.51,D
-3.14195,112.58515,323.67,1.85,1.33,2026-09-17,0835,A,52,6.1NRT,295.21,35.16,D
-3.13194,112.67693,320.29,1.88,1.34,2026-09-17,0835,A,44,6.1NRT,296.47,26.76,D
-3.14404,112.59619,319.32,1.85,1.33,2026-09-17,0835,A,51,6.1NRT,294.57,25.14,D
-3.12025,112.67511,339.19,1.88,1.34,2026-09-17,0835,A,90,6.1NRT,296.05,86.99,D
-3.11896,112.52697,330.45,1.83,1.32,2026-09-17,0835,A,84,6.1NRT,296.01,51.9,D
-3.12138,112.51113,340.5,1.82,1.32,2026-09-17,0835,A,90,6.1NRT,295.25,87.84,D
-3.21899,111.87077,348.96,1.62,1.25,2026-09-17,0835,A,95,6.1NRT,296.92,98.74,D
-3.10495,112.54113,331.4,1.83,1.33,2026-09-17,0835,A,84,6.1NRT,295.97,55.02,D
-3.13847,112.32307,314.84,1.76,1.3,2026-09-17,0835,A,41,6.1NRT,294.4,12.76,D
-3.20806,111.86909,348.29,1.62,1.25,2026-09-17,0835,A,90,6.1NRT,298.26,93.48,D
-3.12712,112.32132,315.3,1.76,1.3,2026-09-17,0835,A,36,6.1NRT,294.25,13.14,D
-3.19496,111.88145,352.76,1.62,1.25,2026-09-17,0835,A,96,6.1NRT,299.19,119.21,D
-3.18401,111.87978,346.69,1.62,1.25,2026-09-17,0835,A,94,6.1NRT,297.99,94.36,D
-4.17231,105.25034,320.73,1.16,1.07,2026-09-17,0835,A,63,6.1NRT,296.97,11.16,D
-3.04236,112.71342,316.49,1.9,1.35,2026-09-17,0835,A,64,6.1NRT,295.41,21.3,D
-3.04493,112.69706,313.67,1.89,1.34,2026-09-17,0835,A,42,6.1NRT,294.14,15.29,D
-3.06776,112.55167,327.17,1.84,1.33,2026-09-17,0835,A,81,6.1NRT,295.41,46.41,D
-3.07026,112.53574,329.47,1.83,1.33,2026-09-17,0835,A,83,6.1NRT,295.44,53.39,D
-3.14855,112.03536,319.82,1.67,1.27,2026-09-17,0835,A,69,6.1NRT,295.79,23.85,D
-3.17307,111.8781,352.09,1.62,1.25,2026-09-17,0835,A,96,6.1NRT,298.1,118.57,D
-3.16212,111.87643,364.08,1.62,1.25,2026-09-17,0835,A,100,6.1NRT,299.41,183.27,D
-3.0464,112.70712,318.62,1.9,1.35,2026-09-17,0835,A,54,6.1NRT,295.05,24.48,D
-3.07287,112.52927,311.96,1.83,1.33,2026-09-17,0835,A,31,6.1NRT,294.32,12.76,D
-3.16854,111.88523,359.06,1.63,1.26,2026-09-17,0835,A,99,6.1NRT,299.21,153.78,D
-3.17064,111.87112,322.51,1.62,1.25,2026-09-17,0835,A,58,6.1NRT,297.08,24.99,D
-3.05892,112.54337,331.05,1.84,1.33,2026-09-17,0835,A,84,6.1NRT,295.18,59.2,D
-3.15969,111.86944,333.98,1.62,1.25,2026-09-17,0835,A,86,6.1NRT,297.85,53.46,D
-4.10437,105.40669,324.21,1.13,1.06,2026-09-17,0835,A,76,6.1NRT,297.9,17.22,D
-3.00443,112.66714,324.11,1.89,1.34,2026-09-17,0835,A,78,6.1NRT,295.02,40.65,D
-2.92089,112.89339,333.98,1.97,1.37,2026-09-17,0835,A,85,6.1NRT,297.57,64.29,D
-2.90895,112.89152,350.24,1.97,1.37,2026-09-17,0835,A,95,6.1NRT,298.4,143.13,D
-2.92569,112.90611,326.82,1.98,1.37,2026-09-17,0835,A,52,6.1NRT,295.83,42.31,D
-2.91373,112.90424,338.42,1.98,1.37,2026-09-17,0835,A,89,6.1NRT,297.85,84.45,D
-2.91629,112.88713,339.63,1.97,1.37,2026-09-17,0835,A,90,6.1NRT,298.28,88.39,D
-2.90177,112.90237,321.86,1.98,1.37,2026-09-17,0835,A,70,6.1NRT,296.54,30.12,D
-2.90434,112.88528,319.96,1.97,1.37,2026-09-17,0835,A,40,6.1NRT,297.13,24.13,D
-2.97384,112.26971,317.64,1.76,1.3,2026-09-17,0835,A,0,6.1NRT,294.96,22,D
-3.95762,105.4599,326.69,1.12,1.06,2026-09-17,0835,A,78,6.1NRT,298.8,19.49,D
-2.92609,112.27798,322.17,1.76,1.3,2026-09-17,0835,A,66,6.1NRT,295.57,29.37,D
-3.94839,105.45855,367.04,1.12,1.06,2026-09-17,0835,A,100,6.1NRT,300.03,117.37,D
-3.94979,105.44879,323.57,1.12,1.06,2026-09-17,0835,A,76,6.1NRT,297.85,15.53,D
-2.92704,112.27119,320.97,1.76,1.3,2026-09-17,0835,A,44,6.1NRT,295.15,26.02,D
-3.87031,105.87013,322.08,1.08,1.04,2026-09-17,0835,A,56,6.1NRT,298.12,14.88,D
-3.87169,105.86076,313.31,1.08,1.04,2026-09-17,0835,A,43,6.1NRT,296.81,6.59,D
-2.79581,112.82667,330.35,1.96,1.37,2026-09-17,0835,A,71,6.1NRT,295.48,56.47,D
-2.7865,112.80792,324.19,1.95,1.36,2026-09-17,0835,A,75,6.1NRT,294.64,41.51,D
-2.7746,112.80611,328.14,1.95,1.36,2026-09-17,0835,A,82,6.1NRT,294.06,53.42,D
-4.10007,103.66328,312.12,1.45,1.19,2026-09-17,0835,A,52,6.1NRT,296.24,9.47,D
-3.82034,105.58604,321.08,1.1,1.05,2026-09-17,0835,A,56,6.1NRT,296.81,13.17,D
-3.82175,105.57642,324.17,1.1,1.05,2026-09-17,0835,A,68,6.1NRT,297.66,16.71,D
-3.82601,105.54753,315.4,1.11,1.05,2026-09-17,0835,A,18,6.1NRT,296.18,7.81,D
-4.10269,103.67112,313.21,1.45,1.19,2026-09-17,0835,A,54,6.1NRT,296.76,10.45,D
-3.81684,105.54619,337.42,1.11,1.05,2026-09-17,0835,A,88,6.1NRT,296.33,37.86,D
-3.81826,105.53654,322.15,1.11,1.05,2026-09-17,0835,A,74,6.1NRT,295.73,16.08,D
-3.85859,105.26206,318.78,1.14,1.07,2026-09-17,0835,A,39,6.1NRT,295.61,9.82,D
-3.00337,110.99575,320.42,1.41,1.18,2026-09-17,0835,A,74,6.1NRT,297.68,17.27,D
-3.77688,105.75484,320.93,1.09,1.04,2026-09-17,0835,A,45,6.1NRT,297.54,13.55,D
-3.77827,105.74539,323.73,1.09,1.04,2026-09-17,0835,A,64,6.1NRT,298.13,16.7,D
-3.77966,105.73593,331.7,1.09,1.04,2026-09-17,0835,A,81,6.1NRT,296.97,26.86,D
-3.84636,105.2806,343.06,1.14,1.06,2026-09-17,0835,A,91,6.1NRT,298.01,48.66,D
-3.7678,105.75351,334.35,1.09,1.04,2026-09-17,0835,A,86,6.1NRT,297.2,30.62,D
