artifact_id,region_id,block_id,block_row,block_col,longitude,latitude,month,product_id,eligible_land_cell_days,valid_cell_days,detected_cell_days,native_rate_per_1000,support_fraction,observation_status,comparison_status,investigation_priority
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r083_c063,83,63,92.68612,23.04167,2023-03,myd14a1_061_aqua,2015,1892,3,1.5856,0.938958,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c049,84,49,91.36189,22.95833,2023-03,myd14a1_061_aqua,372,300,0,0.0,0.806452,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c050,84,50,91.45239,22.95833,2023-03,myd14a1_061_aqua,2975,2462,0,0.0,0.827563,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c051,84,51,91.54289,22.95833,2023-03,myd14a1_061_aqua,3089,2607,0,0.0,0.843962,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c052,84,52,91.6334,22.95833,2023-03,myd14a1_061_aqua,3100,2617,2,0.7642,0.844194,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c053,84,53,91.7239,22.95833,2023-03,myd14a1_061_aqua,3100,2651,2,0.7544,0.855161,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c054,84,54,91.8144,22.95833,2023-03,myd14a1_061_aqua,3100,2662,1,0.3757,0.85871,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c055,84,55,91.9049,22.95833,2023-03,myd14a1_061_aqua,3100,2583,5,1.9357,0.833226,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c056,84,56,91.9954,22.95833,2023-03,myd14a1_061_aqua,3099,2682,0,0.0,0.86544,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c057,84,57,92.08591,22.95833,2023-03,myd14a1_061_aqua,2782,2430,0,0.0,0.873472,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c058,84,58,92.17641,22.95833,2023-03,myd14a1_061_aqua,1510,1294,0,0.0,0.856954,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c059,84,59,92.26691,22.95833,2023-03,myd14a1_061_aqua,2084,1897,0,0.0,0.910269,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c060,84,60,92.35741,22.95833,2023-03,myd14a1_061_aqua,3100,2914,3,1.0295,0.94,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c061,84,61,92.44791,22.95833,2023-03,myd14a1_061_aqua,3100,2893,23,7.9502,0.933226,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c062,84,62,92.53842,22.95833,2023-03,myd14a1_061_aqua,3100,2916,36,12.3457,0.940645,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c063,84,63,92.62892,22.95833,2023-03,myd14a1_061_aqua,3100,2914,44,15.0995,0.94,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r084_c064,84,64,92.71942,22.95833,2023-03,myd14a1_061_aqua,899,836,3,3.5885,0.929922,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r085_c050,85,50,91.39618,22.875,2023-03,myd14a1_061_aqua,1417,1236,0,0.0,0.872265,available,calibration_not_released,unavailable
art_local_aoi_sample_202303_r2_edd035e463a2,region_chattogram_hills_candidate_r2,h26v06_r085_c051,85,51,91.48662,22.875,2023-03,myd14a1_061_aqua,2282,1900,0,0.0,0.832603,available,calibration_not_released,unavailable
